11-0001_ZORRIG-222.png,"[[50, 40], [37, 83], [26, 127], [15, 167], [5, 205], [107, 64], [95, 103], [83, 142], [72, 179], [62, 213], [158, 85], [145, 120], [133, 155], [122, 189], [111, 219], [199, 102], [187, 134], [175, 166], [164, 197], [152, 225], [232, 116], [222, 146], [210, 175], [199, 203], [188, 230]]"
030131053-122.png,"[[37, 132], [47, 168], [57, 202], [66, 233], [75, 262], [90, 121], [99, 156], [107, 191], [115, 223], [121, 252], [146, 110], [153, 145], [159, 180], [165, 212], [169, 241], [204, 98], [206, 134], [210, 169], [214, 201], [214, 231], [254, 88], [256, 124], [258, 158], [260, 191], [262, 220]]"
2016SACLE009-185.png,"[[0, 126], [0, 173], [0, 218], [5, 261], [13, 300], [26, 119], [35, 166], [45, 214], [54, 260], [62, 304], [85, 107], [95, 158], [104, 210], [113, 261], [120, 308], [158, 92], [165, 149], [174, 206], [183, 261], [190, 312], [241, 76], [249, 138], [257, 200], [264, 261], [271, 312]]"
lerolleMED11-278.png,"[[29, 155], [40, 195], [52, 233], [62, 268], [71, 299], [91, 149], [100, 190], [108, 228], [116, 264], [122, 296], [157, 143], [163, 184], [169, 224], [174, 261], [178, 293], [224, 137], [228, 179], [231, 220], [234, 257], [235, 290], [293, 131], [294, 173], [294, 215], [294, 253], [295, 286]]"
Memoire_Med_Trabelsi__TEP-031.png,"[[138, 108], [135, 127], [131, 149], [127, 172], [124, 192], [165, 109], [162, 129], [158, 152], [126, 170], [152, 197], [197, 111], [194, 132], [190, 155], [187, 179], [183, 202], [231, 113], [228, 135], [225, 159], [221, 184], [218, 208], [267, 115], [264, 138], [261, 162], [258, 187], [254, 214]]"
2010-VALERY-THESE-277.png,"[[48, 107], [44, 130], [40, 157], [35, 185], [31, 215], [87, 112], [83, 135], [81, 162], [78, 190], [74, 219], [126, 118], [124, 140], [122, 167], [121, 195], [118, 223], [163, 123], [163, 146], [162, 172], [162, 199], [159, 227], [198, 128], [199, 150], [199, 176], [200, 203], [201, 231]]"
manuscrit_gaetanpodeur-182.png,"[[82, 148], [85, 158], [89, 170], [94, 184], [98, 196], [96, 142], [101, 152], [105, 165], [110, 178], [97, 196], [114, 135], [118, 146], [123, 158], [128, 171], [131, 184], [132, 128], [136, 139], [141, 152], [146, 165], [151, 177], [149, 121], [154, 132], [159, 145], [164, 158], [169, 170]]"
03M31-50.png,"[[29, 148], [37, 169], [46, 193], [56, 219], [64, 241], [62, 136], [71, 158], [79, 182], [88, 206], [96, 229], [97, 124], [104, 146], [113, 170], [122, 193], [129, 216], [129, 113], [137, 135], [146, 158], [154, 181], [160, 204], [160, 103], [160, 101], [176, 146], [184, 169], [192, 191]]"
2010-VALERY-THESE-298.png,"[[31, 108], [33, 130], [35, 153], [37, 177], [39, 199], [62, 107], [64, 128], [66, 150], [68, 173], [38, 199], [93, 106], [95, 126], [96, 147], [98, 169], [100, 189], [121, 105], [123, 124], [124, 145], [126, 166], [128, 185], [146, 104], [148, 122], [149, 142], [151, 162], [152, 181]]"
39798_NGUNU_2013_archivage-211.png,"[[51, 0], [43, 39], [36, 80], [28, 119], [22, 155], [107, 15], [99, 54], [90, 93], [82, 130], [74, 164], [162, 32], [152, 68], [142, 105], [133, 140], [123, 172], [208, 46], [200, 81], [190, 116], [180, 149], [169, 180], [252, 60], [243, 91], [232, 126], [223, 156], [213, 187]]"
Watered-Soul-Blog-Book-408.png,"[[23, 68], [36, 108], [49, 146], [62, 185], [74, 219], [75, 52], [88, 92], [101, 133], [113, 171], [122, 208], [134, 34], [146, 76], [157, 118], [168, 158], [176, 196], [197, 15], [206, 59], [217, 102], [227, 144], [234, 183], [259, 0], [269, 40], [278, 85], [287, 128], [295, 169]]"
47813081-360.png,"[[0, 111], [1, 147], [5, 185], [8, 220], [11, 250], [53, 107], [55, 142], [56, 177], [57, 210], [59, 239], [104, 103], [104, 136], [103, 170], [103, 201], [102, 229], [149, 100], [148, 131], [146, 163], [144, 193], [141, 220], [188, 97], [185, 127], [183, 156], [180, 186], [178, 211]]"
manuscrit_gaetanpodeur-300.png,"[[38, 79], [34, 100], [28, 126], [21, 156], [13, 190], [72, 76], [70, 97], [67, 124], [63, 155], [58, 190], [111, 73], [112, 94], [111, 121], [111, 153], [110, 190], [152, 69], [156, 91], [159, 119], [163, 152], [165, 190], [195, 65], [201, 87], [208, 116], [212, 150], [212, 190]]"
juliette_leloup-348.png,"[[95, 83], [102, 116], [109, 151], [117, 189], [124, 226], [142, 78], [150, 109], [157, 142], [165, 177], [173, 212], [187, 74], [194, 102], [202, 134], [210, 167], [218, 199], [229, 69], [234, 97], [242, 127], [251, 157], [258, 188], [262, 66], [269, 91], [277, 119], [285, 148], [293, 178]]"
Watered-Soul-Blog-Book-617.png,"[[106, 162], [116, 178], [127, 197], [139, 216], [150, 234], [128, 145], [138, 162], [150, 182], [162, 201], [174, 220], [152, 127], [163, 145], [176, 164], [189, 184], [201, 204], [180, 106], [191, 125], [205, 145], [218, 166], [230, 187], [207, 86], [220, 105], [234, 126], [248, 147], [261, 169]]"
03M31-39.png,"[[166, 58], [150, 93], [134, 129], [118, 166], [103, 201], [212, 82], [197, 116], [182, 151], [166, 186], [150, 220], [257, 105], [243, 138], [228, 172], [213, 207], [197, 239], [301, 128], [287, 160], [272, 193], [258, 226], [241, 257], [340, 148], [327, 179], [312, 212], [299, 242], [285, 274]]"
These Frederic Precioso-094.png,"[[95, 78], [98, 97], [101, 114], [105, 133], [108, 149], [123, 75], [124, 94], [126, 113], [129, 130], [131, 146], [151, 72], [152, 91], [154, 110], [155, 128], [156, 144], [180, 69], [180, 88], [181, 107], [182, 125], [182, 141], [208, 66], [208, 84], [208, 103], [208, 121], [208, 138]]"
These-102.png,"[[61, 84], [57, 110], [52, 142], [46, 178], [40, 215], [96, 72], [95, 99], [92, 132], [89, 171], [84, 215], [139, 57], [141, 85], [142, 120], [144, 161], [145, 208], [191, 39], [196, 68], [202, 105], [209, 149], [213, 201], [249, 19], [259, 49], [271, 86], [278, 135], [278, 194]]"
morandat-10-bw-106.png,"[[114, 66], [91, 95], [64, 129], [32, 169], [0, 216], [169, 87], [148, 118], [125, 155], [97, 199], [65, 249], [226, 109], [211, 143], [192, 184], [169, 231], [141, 286], [291, 134], [278, 170], [263, 214], [246, 266], [226, 327], [356, 159], [348, 198], [339, 246], [328, 303], [315, 371]]"
memoire-final-210.png,"[[150, 59], [147, 76], [144, 96], [140, 118], [137, 138], [173, 64], [173, 82], [171, 102], [168, 122], [136, 138], [201, 70], [200, 87], [199, 107], [197, 127], [194, 146], [228, 76], [226, 92], [225, 112], [224, 131], [223, 151], [251, 81], [250, 97], [249, 116], [248, 135], [246, 154]]"
03M31-02.png,"[[35, 33], [41, 85], [46, 134], [51, 180], [56, 222], [106, 32], [109, 86], [111, 137], [114, 184], [116, 226], [183, 32], [183, 87], [182, 139], [182, 188], [181, 231], [265, 31], [261, 88], [257, 142], [254, 192], [248, 236], [350, 31], [343, 88], [335, 145], [329, 194], [323, 240]]"
these_A_PICOT_CLEMENTE_Romain_2011-134.png,"[[0, 33], [0, 77], [0, 116], [7, 152], [17, 185], [12, 20], [24, 64], [36, 108], [46, 149], [15, 183], [63, 0], [79, 45], [90, 97], [101, 145], [109, 189], [124, 0], [157, 18], [167, 82], [177, 140], [183, 193], [206, 0], [211, 0], [211, 70], [211, 135], [211, 194]]"
Fougerat_Anne-188.png,"[[0, 86], [0, 148], [0, 210], [0, 262], [6, 262], [0, 69], [0, 131], [12, 191], [34, 247], [73, 262], [52, 48], [73, 103], [94, 158], [115, 212], [136, 262], [131, 23], [150, 76], [169, 129], [188, 181], [205, 231], [201, 1], [218, 50], [235, 103], [235, 157], [235, 217]]"
TheseADudezert-185.png,"[[0, 67], [0, 108], [3, 146], [10, 178], [18, 211], [28, 61], [36, 103], [43, 144], [50, 181], [55, 215], [80, 52], [87, 98], [92, 142], [98, 183], [100, 219], [143, 40], [147, 92], [151, 140], [154, 185], [154, 224], [219, 27], [219, 85], [220, 137], [220, 185], [220, 230]]"
These-Guillaume-Lebas-11032013-109.png,"[[81, 75], [97, 103], [114, 135], [133, 170], [154, 208], [129, 55], [146, 81], [165, 111], [186, 143], [207, 178], [177, 35], [194, 59], [214, 87], [235, 117], [258, 149], [219, 17], [237, 40], [258, 66], [280, 93], [303, 123], [257, 1], [275, 22], [297, 47], [319, 71], [342, 101]]"
47813081-137.png,"[[87, 121], [83, 137], [79, 155], [75, 175], [70, 195], [112, 123], [109, 138], [106, 157], [103, 177], [99, 198], [139, 125], [138, 141], [136, 160], [134, 180], [130, 201], [167, 127], [166, 143], [166, 162], [165, 183], [163, 204], [194, 129], [194, 145], [195, 164], [195, 185], [196, 207]]"
030131053-296.png,"[[32, 0], [0, 32], [0, 100], [0, 157], [0, 202], [96, 24], [66, 78], [39, 128], [14, 173], [0, 214], [157, 73], [129, 117], [103, 158], [79, 196], [57, 230], [199, 107], [176, 146], [151, 181], [128, 214], [107, 243], [199, 135], [199, 169], [188, 198], [167, 226], [146, 253]]"
Watered-Soul-Blog-Book-049.png,"[[76, 111], [85, 153], [95, 194], [104, 232], [112, 266], [139, 102], [145, 146], [152, 187], [159, 225], [163, 260], [205, 93], [208, 137], [212, 179], [217, 218], [219, 253], [269, 85], [271, 129], [273, 172], [275, 211], [277, 246], [335, 76], [334, 120], [333, 164], [333, 202], [329, 240]]"
lofti-these-047.png,"[[143, 62], [129, 91], [115, 122], [102, 152], [90, 179], [183, 80], [169, 108], [156, 137], [142, 164], [130, 190], [222, 98], [208, 124], [194, 151], [181, 176], [168, 200], [255, 113], [242, 138], [229, 163], [215, 187], [201, 209], [286, 127], [272, 150], [259, 173], [245, 197], [233, 217]]"
39798_NGUNU_2013_archivage-154.png,"[[39, 0], [0, 0], [0, 38], [0, 125], [0, 215], [84, 0], [6, 0], [0, 78], [0, 167], [0, 256], [132, 24], [97, 77], [55, 139], [6, 210], [0, 297], [196, 93], [169, 142], [137, 199], [101, 264], [60, 336], [210, 128], [210, 187], [199, 242], [172, 300], [148, 351]]"
2016SACLE009-226.png,"[[73, 5], [54, 48], [37, 88], [22, 124], [8, 157], [126, 41], [108, 77], [91, 112], [75, 144], [60, 172], [169, 70], [152, 101], [135, 131], [119, 159], [103, 184], [205, 94], [187, 121], [171, 147], [155, 172], [139, 194], [232, 112], [215, 136], [199, 160], [184, 182], [170, 202]]"
juliette_leloup-228.png,"[[71, 108], [70, 140], [69, 176], [67, 212], [65, 249], [118, 106], [118, 139], [67, 175], [116, 211], [64, 247], [168, 104], [169, 137], [169, 173], [169, 210], [169, 248], [220, 102], [221, 135], [222, 172], [224, 210], [225, 247], [271, 100], [273, 133], [276, 170], [278, 207], [280, 247]]"
064000796-029.png,"[[102, 53], [95, 68], [88, 83], [81, 98], [74, 114], [121, 62], [116, 77], [87, 82], [101, 108], [94, 123], [145, 73], [138, 87], [131, 103], [123, 119], [115, 133], [167, 83], [160, 97], [153, 113], [146, 129], [139, 144], [188, 93], [182, 107], [175, 122], [167, 139], [160, 154]]"
2010-VALERY-THESE-173.png,"[[75, 61], [69, 78], [62, 98], [55, 118], [48, 137], [99, 73], [93, 89], [87, 107], [81, 126], [74, 144], [120, 83], [116, 98], [111, 116], [105, 133], [98, 150], [141, 93], [136, 107], [131, 123], [127, 140], [122, 156], [156, 101], [153, 114], [149, 128], [144, 145], [140, 160]]"
39798_NGUNU_2013_archivage-263.png,"[[55, 89], [57, 129], [58, 169], [60, 207], [61, 241], [114, 90], [114, 128], [114, 166], [113, 203], [59, 242], [170, 91], [170, 89], [167, 164], [166, 199], [165, 231], [221, 91], [219, 126], [216, 161], [214, 195], [209, 227], [266, 91], [264, 125], [261, 159], [258, 191], [255, 222]]"
064000796-073.png,"[[77, 103], [70, 112], [63, 124], [57, 134], [51, 144], [89, 110], [83, 119], [77, 130], [70, 140], [65, 150], [103, 118], [97, 127], [90, 136], [84, 146], [79, 155], [113, 124], [109, 133], [103, 142], [97, 151], [90, 159], [123, 130], [119, 138], [113, 147], [107, 156], [102, 163]]"
lofti-these-006.png,"[[113, 127], [103, 162], [92, 197], [82, 231], [74, 260], [157, 137], [146, 170], [135, 203], [125, 234], [115, 262], [200, 147], [187, 177], [176, 208], [165, 237], [155, 263], [230, 154], [223, 184], [211, 212], [200, 240], [189, 265], [230, 165], [230, 193], [230, 219], [230, 243], [220, 266]]"
memoire-final-244.png,"[[8, 84], [25, 114], [42, 145], [58, 173], [72, 198], [40, 70], [58, 104], [75, 137], [91, 168], [71, 198], [83, 51], [101, 90], [118, 128], [133, 162], [147, 192], [136, 28], [154, 73], [170, 116], [184, 154], [198, 188], [203, 0], [219, 52], [234, 101], [247, 144], [259, 184]]"
2016SACLE009-204.png,"[[96, 27], [89, 54], [81, 83], [73, 113], [66, 142], [135, 36], [128, 63], [121, 93], [113, 123], [106, 152], [178, 46], [170, 73], [163, 103], [156, 133], [148, 162], [220, 56], [212, 83], [205, 113], [198, 143], [188, 172], [258, 65], [254, 92], [247, 122], [240, 153], [233, 183]]"
47813081-211.png,"[[81, 61], [93, 94], [106, 130], [117, 160], [126, 186], [132, 53], [143, 89], [153, 124], [162, 156], [169, 184], [191, 44], [198, 82], [206, 119], [213, 152], [218, 181], [251, 35], [257, 75], [263, 113], [267, 147], [267, 178], [317, 26], [319, 68], [322, 106], [324, 141], [326, 174]]"
TheseADudezert-200.png,"[[126, 116], [122, 128], [117, 143], [113, 157], [109, 170], [144, 120], [139, 133], [134, 148], [129, 163], [124, 176], [163, 125], [159, 139], [154, 154], [149, 170], [144, 184], [187, 131], [181, 145], [176, 161], [170, 177], [166, 192], [208, 137], [203, 151], [198, 167], [192, 185], [187, 200]]"
memoire-final-145.png,"[[14, 6], [15, 77], [16, 144], [17, 206], [18, 263], [94, 1], [92, 79], [89, 153], [87, 222], [85, 283], [196, 0], [189, 83], [182, 166], [176, 241], [168, 308], [327, 0], [315, 88], [300, 181], [287, 265], [272, 339], [327, 0], [327, 97], [327, 193], [327, 282], [325, 355]]"
rc898-105.png,"[[0, 17], [0, 103], [0, 168], [0, 218], [0, 257], [84, 36], [74, 109], [66, 167], [60, 213], [52, 250], [185, 59], [167, 118], [152, 166], [139, 206], [126, 239], [255, 75], [235, 124], [215, 166], [199, 201], [185, 230], [307, 88], [308, 86], [264, 164], [246, 196], [230, 223]]"
03M31-36.png,"[[24, 46], [15, 84], [4, 127], [0, 168], [0, 212], [74, 53], [63, 94], [53, 138], [42, 182], [31, 225], [131, 61], [121, 105], [110, 152], [99, 199], [85, 244], [197, 70], [186, 118], [174, 168], [163, 218], [148, 266], [270, 81], [259, 132], [247, 185], [235, 238], [224, 288]]"
juliette_leloup-313.png,"[[0, 93], [0, 129], [0, 174], [0, 223], [0, 278], [0, 93], [0, 131], [0, 176], [0, 226], [0, 281], [54, 79], [54, 121], [54, 170], [54, 225], [53, 284], [118, 63], [122, 108], [125, 162], [129, 222], [134, 289], [195, 44], [203, 93], [212, 152], [223, 220], [232, 296]]"
these_manuscrit_colin-116.png,"[[0, 76], [0, 105], [0, 136], [0, 166], [0, 196], [7, 71], [10, 99], [14, 130], [18, 163], [22, 196], [38, 55], [42, 87], [48, 122], [53, 159], [58, 197], [78, 35], [85, 70], [92, 111], [100, 153], [109, 197], [131, 8], [141, 49], [152, 95], [163, 146], [175, 199]]"
2010-VALERY-THESE-199.png,"[[0, 49], [3, 48], [0, 156], [0, 224], [0, 299], [63, 64], [43, 116], [20, 176], [0, 243], [0, 322], [147, 85], [130, 138], [112, 200], [92, 270], [67, 348], [231, 106], [219, 161], [207, 225], [193, 298], [170, 349], [270, 117], [270, 177], [270, 244], [270, 321], [268, 349]]"
11-0001_ZORRIG-010.png,"[[110, 55], [100, 74], [90, 95], [78, 118], [66, 143], [142, 67], [134, 86], [125, 109], [115, 133], [103, 158], [177, 80], [171, 100], [163, 123], [155, 148], [144, 174], [212, 93], [208, 114], [202, 138], [195, 164], [185, 190], [236, 102], [236, 125], [236, 151], [234, 179], [229, 207]]"
juliette_leloup-238.png,"[[116, 59], [96, 91], [73, 132], [45, 181], [12, 239], [171, 91], [157, 125], [141, 166], [121, 215], [96, 272], [224, 122], [214, 156], [203, 197], [190, 246], [172, 301], [270, 149], [265, 183], [259, 225], [251, 273], [239, 318], [313, 174], [310, 208], [307, 248], [303, 296], [291, 318]]"
47813081-325.png,"[[57, 95], [61, 126], [66, 159], [71, 193], [76, 225], [100, 88], [103, 121], [108, 156], [113, 190], [117, 222], [144, 82], [150, 115], [155, 151], [159, 186], [164, 219], [194, 75], [199, 109], [204, 146], [208, 182], [211, 217], [245, 67], [250, 103], [254, 141], [259, 177], [262, 214]]"
these_manuscrit_colin-295.png,"[[70, 70], [79, 91], [89, 114], [98, 134], [108, 156], [69, 70], [109, 78], [118, 100], [128, 122], [137, 143], [131, 46], [139, 66], [148, 88], [158, 109], [165, 130], [159, 35], [168, 54], [178, 75], [187, 96], [194, 117], [187, 24], [195, 43], [204, 63], [213, 84], [222, 104]]"
lerolleMED11-254.png,"[[70, 93], [73, 115], [76, 137], [79, 158], [82, 177], [101, 92], [103, 115], [105, 138], [107, 159], [108, 178], [136, 91], [137, 115], [137, 138], [138, 160], [139, 179], [173, 90], [172, 114], [171, 139], [171, 161], [169, 181], [210, 90], [208, 114], [206, 139], [204, 162], [203, 182]]"
TRAN NGOC THANH-032.png,"[[16, 126], [17, 168], [18, 220], [19, 282], [22, 347], [83, 108], [88, 149], [96, 198], [105, 257], [115, 327], [150, 90], [161, 129], [175, 176], [191, 232], [208, 300], [216, 72], [233, 109], [253, 154], [276, 208], [300, 273], [281, 55], [302, 90], [327, 133], [353, 185], [351, 258]]"
Fougerat_Anne-139.png,"[[0, 56], [0, 129], [0, 195], [0, 257], [0, 310], [21, 49], [33, 120], [44, 187], [54, 248], [61, 305], [121, 40], [129, 111], [136, 179], [143, 241], [149, 297], [223, 31], [225, 103], [229, 171], [232, 233], [233, 290], [321, 23], [320, 95], [320, 162], [320, 223], [316, 283]]"
25-08-101.png,"[[6, 202], [9, 221], [11, 243], [14, 267], [18, 292], [5, 202], [40, 211], [44, 233], [48, 256], [52, 281], [68, 183], [73, 201], [78, 222], [84, 245], [90, 269], [100, 173], [106, 190], [113, 211], [120, 234], [125, 258], [131, 163], [138, 180], [146, 200], [154, 223], [163, 246]]"
manuscrit_gaetanpodeur-027.png,"[[57, 112], [50, 148], [43, 182], [36, 215], [30, 244], [108, 129], [98, 164], [89, 199], [81, 232], [71, 260], [162, 147], [151, 183], [140, 217], [129, 249], [120, 278], [219, 166], [204, 201], [191, 235], [179, 267], [165, 295], [273, 184], [259, 219], [243, 254], [229, 285], [216, 314]]"
Fougerat_Anne-049.png,"[[36, 80], [37, 106], [38, 133], [39, 157], [41, 180], [73, 82], [73, 109], [73, 136], [73, 161], [75, 184], [114, 85], [113, 112], [112, 139], [110, 164], [108, 187], [156, 88], [153, 115], [151, 142], [149, 168], [146, 191], [197, 90], [193, 118], [190, 144], [186, 171], [183, 194]]"
manuscrit_gaetanpodeur-151.png,"[[41, 80], [53, 101], [65, 122], [79, 146], [91, 167], [72, 66], [84, 85], [97, 107], [109, 129], [121, 150], [103, 52], [114, 71], [127, 91], [140, 112], [152, 132], [132, 39], [143, 57], [155, 77], [167, 97], [179, 116], [157, 28], [156, 27], [180, 64], [191, 82], [203, 102]]"
Fougerat_Anne-024.png,"[[82, 79], [66, 117], [50, 156], [34, 196], [18, 235], [135, 100], [120, 138], [105, 178], [89, 218], [72, 256], [192, 123], [176, 160], [161, 200], [145, 240], [129, 278], [247, 145], [232, 183], [217, 222], [201, 262], [185, 300], [299, 166], [286, 204], [271, 243], [255, 283], [239, 321]]"
Watered-Soul-Blog-Book-071.png,"[[0, 63], [0, 112], [0, 167], [0, 227], [0, 287], [40, 64], [43, 109], [47, 161], [51, 218], [55, 278], [111, 65], [117, 106], [123, 153], [130, 204], [135, 258], [172, 66], [179, 104], [187, 147], [195, 193], [202, 241], [221, 67], [229, 102], [238, 141], [248, 182], [258, 227]]"
lerolleMED11-256.png,"[[53, 90], [55, 114], [58, 140], [61, 168], [64, 196], [89, 91], [93, 114], [96, 140], [100, 167], [63, 196], [126, 93], [130, 115], [134, 140], [139, 166], [143, 192], [160, 95], [164, 116], [169, 140], [175, 166], [178, 191], [191, 96], [196, 117], [201, 140], [205, 165], [205, 190]]"
These-169.png,"[[100, 120], [91, 141], [82, 163], [73, 186], [64, 208], [131, 132], [121, 153], [112, 176], [103, 199], [94, 221], [164, 145], [154, 166], [144, 189], [135, 212], [125, 234], [194, 157], [187, 179], [177, 203], [168, 226], [159, 248], [227, 170], [219, 192], [209, 216], [200, 238], [190, 261]]"
morandat-10-bw-195.png,"[[78, 95], [67, 116], [54, 140], [41, 164], [29, 187], [107, 104], [93, 127], [80, 152], [67, 178], [54, 203], [141, 115], [127, 140], [113, 168], [99, 196], [85, 223], [181, 128], [166, 156], [151, 186], [136, 216], [121, 246], [226, 143], [212, 173], [196, 206], [181, 238], [164, 273]]"
2016SACLE009-133.png,"[[65, 1], [36, 64], [8, 125], [0, 187], [0, 247], [152, 51], [123, 110], [94, 167], [66, 221], [40, 272], [233, 98], [203, 153], [174, 206], [146, 257], [118, 305], [306, 140], [277, 192], [247, 242], [219, 291], [190, 335], [373, 179], [343, 227], [313, 274], [285, 319], [260, 360]]"
Watered-Soul-Blog-Book-377.png,"[[97, 89], [95, 101], [93, 117], [91, 132], [89, 148], [113, 87], [112, 100], [110, 116], [108, 133], [106, 148], [133, 85], [132, 99], [131, 115], [129, 133], [128, 149], [155, 83], [155, 97], [154, 115], [153, 133], [152, 150], [179, 80], [179, 95], [179, 113], [178, 133], [178, 152]]"
These-080.png,"[[88, 62], [97, 95], [105, 126], [113, 155], [120, 180], [134, 53], [142, 85], [148, 116], [154, 144], [159, 169], [181, 44], [186, 75], [190, 106], [193, 134], [197, 158], [226, 35], [227, 66], [229, 96], [231, 124], [232, 148], [264, 28], [264, 58], [265, 86], [265, 114], [266, 138]]"
juliette_leloup-240.png,"[[130, 110], [129, 134], [128, 161], [127, 188], [126, 213], [158, 106], [157, 133], [156, 162], [155, 190], [154, 218], [193, 103], [192, 132], [190, 163], [189, 193], [187, 223], [233, 99], [232, 130], [231, 164], [229, 197], [226, 229], [281, 94], [279, 129], [278, 164], [276, 200], [274, 236]]"
juliette_leloup-137.png,"[[0, 50], [0, 113], [0, 185], [0, 271], [0, 346], [1, 49], [6, 109], [12, 180], [19, 264], [33, 346], [99, 41], [110, 97], [124, 163], [139, 241], [155, 331], [187, 33], [204, 85], [223, 148], [244, 219], [244, 309], [244, 28], [241, 27], [244, 133], [244, 202], [244, 309]]"
11-0001_ZORRIG-276.png,"[[4, 98], [5, 124], [7, 153], [8, 182], [9, 210], [39, 93], [40, 120], [42, 150], [44, 180], [45, 209], [78, 88], [80, 116], [82, 146], [84, 177], [86, 207], [121, 82], [122, 111], [125, 143], [127, 175], [127, 206], [163, 77], [166, 106], [169, 139], [171, 172], [174, 204]]"
celdran_2031-188.png,"[[28, 101], [22, 130], [15, 164], [9, 197], [2, 231], [70, 103], [64, 134], [58, 167], [52, 202], [46, 236], [116, 106], [111, 137], [106, 172], [100, 207], [94, 243], [163, 108], [160, 141], [156, 176], [151, 213], [146, 250], [214, 111], [211, 144], [207, 181], [204, 217], [200, 257]]"
lerolleMED11-084.png,"[[32, 116], [31, 143], [30, 171], [29, 198], [28, 222], [71, 119], [70, 146], [68, 174], [67, 200], [66, 225], [113, 123], [111, 150], [108, 177], [106, 203], [102, 227], [154, 127], [150, 153], [147, 180], [144, 205], [139, 229], [190, 130], [187, 156], [183, 183], [180, 207], [176, 231]]"
TheseADudezert-218.png,"[[108, 88], [106, 112], [103, 137], [101, 161], [99, 182], [140, 93], [137, 118], [102, 136], [131, 168], [98, 182], [178, 99], [172, 125], [168, 151], [164, 176], [160, 198], [215, 105], [210, 132], [205, 159], [199, 184], [194, 207], [256, 112], [249, 140], [243, 166], [236, 193], [229, 216]]"
